bid_id,ad_id,buyer_id,bid_price,bid_date,bid_status
3745,70,61,131125702,2023-07-13 02:39:14,Sent
3746,70,78,109369653,2023-01-21 21:10:52,Sent
3747,97,50,174800000,2023-11-22 10:55:32,Rejected
3748,50,32,369500000,2023-06-02 15:24:04,Rejected
3749,9,79,181200000,2023-07-03 21:01:52,Sent
3750,141,92,154400000,2023-07-23 16:53:49,Rejected
3751,112,59,87480018,2023-03-12 08:24:34,Sent
3752,100,22,376000000,2022-07-06 01:03:03,Sent
3753,190,76,89900000,2023-09-19 07:57:35,Rejected
3754,147,51,211634745,2023-12-11 03:38:26,Sent
3755,163,96,306900000,2023-06-14 15:09:00,Sent
3756,192,27,349300000,2023-12-05 00:11:58,Rejected
3757,103,99,207892762,2023-11-13 13:01:40,Rejected
3758,63,30,222004484,2023-07-17 17:31:08,Sent
3759,67,37,305100000,2023-10-28 20:06:34,Sent
3760,107,15,84715517,2023-12-26 08:45:30,Sent
3761,48,32,109200000,2023-05-22 23:42:44,Sent
3762,197,99,285000000,2023-12-15 02:43:54,Sent
3763,21,26,102721892,2023-08-10 15:54:51,Rejected
3764,5,50,161400000,2023-12-18 22:29:14,Rejected
3765,127,12,240900000,2023-12-04 03:39:21,Sent
3766,165,58,233156081,2023-10-11 16:14:39,Sent
3767,135,30,86965056,2023-12-30 14:11:39,Rejected
3768,26,38,364700000,2023-09-03 04:26:36,Sent
3769,130,58,317000000,2023-12-19 10:39:03,Rejected
3770,194,60,84487632,2023-11-08 23:03:55,Sent
3771,187,13,228014672,2023-07-19 10:14:29,Sent
3772,31,41,114927481,2023-12-11 19:17:59,Sent
3773,73,44,191119855,2023-08-10 08:40:53,Sent
3774,155,83,246322423,2023-12-17 08:57:43,Sent
3775,178,56,85013683,2023-11-24 08:23:48,Rejected
3776,88,52,180871317,2023-05-14 03:56:46,Sent
3777,97,43,174800000,2023-11-20 00:54:32,Rejected
3778,137,35,123488342,2023-12-05 23:31:12,Sent
3779,122,85,393600000,2023-11-27 00:36:09,Sent
3780,169,26,130253243,2023-11-04 06:31:11,Rejected
3781,66,10,102607248,2022-11-20 18:34:18,Rejected
3782,35,40,135100000,2023-02-18 12:33:50,Rejected
3783,191,28,295300000,2023-12-21 22:18:28,Sent
3784,43,63,397200000,2023-08-05 09:25:51,Sent
3785,162,14,397700000,2023-08-03 17:01:14,Rejected
3786,65,60,275900000,2023-06-02 03:08:59,Rejected
3787,34,94,183802592,2023-12-24 10:40:20,Rejected
3788,140,6,262800000,2023-07-06 22:35:27,Rejected
3789,120,3,80026632,2023-08-20 18:45:37,Rejected
3790,146,96,200714692,2023-07-26 06:13:43,Rejected
3791,23,94,97489462,2023-02-27 16:27:04,Rejected
3792,5,32,161400000,2023-12-18 07:17:20,Rejected
3793,56,60,388500000,2023-12-18 14:26:13,Rejected
3794,74,58,380600000,2023-11-30 17:18:27,Rejected
3795,69,4,86500000,2023-12-23 11:27:24,Rejected
3796,119,78,205854152,2023-12-26 23:16:38,Sent
3797,163,77,306900000,2023-08-13 05:56:58,Sent
3798,5,30,161400000,2023-12-15 12:39:31,Rejected
3799,87,60,283700000,2023-12-24 21:54:36,Sent
3800,71,12,325300000,2023-09-07 18:10:56,Rejected
3801,17,86,113343172,2023-11-30 10:51:27,Rejected
3802,154,59,81499352,2023-11-21 06:43:37,Sent
3803,131,67,104179079,2023-06-17 12:50:21,Sent
3804,1,50,132879031,2023-06-25 18:43:44,Rejected
3805,120,76,80092295,2023-11-30 05:00:33,Rejected
3806,184,72,291600000,2023-12-28 14:38:56,Rejected
3807,111,100,364800000,2023-12-25 08:10:12,Sent
3808,168,27,183376047,2023-05-03 20:37:49,Sent
3809,133,95,144931660,2023-01-28 09:47:26,Sent
3810,122,50,393600000,2023-10-08 22:39:04,Sent
3811,132,13,121600000,2023-11-04 17:03:00,Rejected
3812,131,86,107521629,2023-05-12 19:25:08,Sent
3813,108,4,286400000,2023-07-20 03:33:18,Sent
3814,48,78,109200000,2023-02-22 20:42:16,Sent
3815,50,40,369500000,2023-08-23 00:46:04,Rejected
3816,119,8,299850873,2023-12-29 06:14:49,Sent
3817,165,52,316185014,2023-11-10 11:12:20,Sent
3818,134,50,221800000,2023-04-17 14:16:28,Sent
3819,141,10,154400000,2023-12-24 06:18:26,Rejected
3820,167,87,106142664,2023-10-31 05:32:45,Sent
3821,99,29,260700000,2023-03-31 13:21:02,Rejected
3822,2,75,97717532,2023-03-01 23:30:26,Rejected
3823,83,30,134846519,2023-12-30 09:15:00,Sent
3824,169,75,109882804,2023-11-16 14:16:25,Rejected
3825,42,24,210300000,2022-10-24 07:58:05,Sent
3826,169,71,84587470,2023-12-16 10:06:35,Rejected
3827,153,54,151314805,2022-05-27 15:48:08,Rejected
3828,8,90,131900000,2023-09-23 16:44:38,Rejected
3829,90,41,95851804,2023-09-21 14:28:18,Rejected
3830,170,48,310053952,2023-11-11 15:46:06,Sent
3831,50,66,369500000,2023-10-09 08:54:12,Rejected
3832,193,89,282100000,2022-03-01 22:59:51,Sent
3833,74,33,380600000,2023-12-14 01:24:33,Rejected
3834,139,72,373500000,2023-12-01 13:00:29,Sent
3835,95,65,95600000,2023-12-13 16:50:12,Sent
3836,64,60,162800000,2022-10-02 11:23:24,Sent
3837,23,26,131310803,2023-08-05 15:05:54,Rejected
3838,44,86,215300000,2023-10-08 06:29:07,Rejected
3839,140,48,262800000,2023-06-28 16:11:47,Rejected
3840,7,86,354900000,2023-07-04 00:17:58,Sent
3841,107,88,112679009,2023-10-30 06:49:04,Sent
3842,159,26,135400000,2023-11-10 06:18:31,Sent
3843,99,99,260700000,2023-11-28 07:04:39,Rejected
3844,129,58,231500000,2023-12-22 14:46:34,Rejected
3845,117,45,243300000,2023-04-12 22:19:42,Rejected
3846,127,74,240900000,2023-11-23 15:06:13,Sent
3847,39,6,143906536,2023-05-09 21:09:47,Rejected
3848,113,86,105000000,2023-04-25 23:46:14,Rejected
3849,139,59,373500000,2023-12-20 14:30:02,Sent
3850,155,64,112013474,2023-11-16 15:42:35,Sent
3851,31,25,167659528,2023-12-17 05:19:07,Sent
3852,60,89,377000000,2023-08-10 19:40:11,Sent
3853,177,95,320100000,2023-12-11 20:15:11,Sent
3854,141,56,154400000,2023-07-27 05:10:59,Rejected
3855,112,2,99134628,2023-06-13 13:48:50,Sent
3856,81,11,234200000,2022-09-29 10:45:50,Rejected
3857,44,55,215300000,2023-07-11 19:59:35,Rejected
3858,136,35,293730472,2023-07-10 07:47:02,Rejected
3859,200,32,204530383,2023-08-30 08:39:05,Rejected
3860,84,19,155100000,2022-10-23 14:56:27,Rejected
3861,140,30,262800000,2023-03-03 21:11:42,Rejected
3862,113,86,105000000,2023-11-02 00:00:50,Rejected
3863,62,3,120768788,2023-08-31 17:20:40,Rejected
3864,22,25,154613823,2023-09-14 05:56:54,Sent
3865,143,62,297800000,2023-12-31 08:40:02,Sent
3866,54,75,181400000,2023-12-21 06:55:11,Rejected
3867,79,18,178300000,2022-04-14 17:32:50,Rejected
3868,66,54,118827322,2022-10-03 17:13:16,Rejected
3869,175,69,141017776,2023-08-26 22:52:49,Sent
3870,132,79,121600000,2023-10-25 08:38:04,Rejected
3871,17,3,116097735,2023-12-19 15:19:27,Rejected
3872,146,16,243336829,2023-09-08 01:57:11,Rejected
3873,84,25,155100000,2023-10-04 16:57:44,Rejected
3874,160,56,200623019,2023-12-30 07:20:39,Sent
3875,191,6,295300000,2023-10-19 15:33:01,Sent
3876,103,9,234055973,2023-06-18 14:52:48,Rejected
3877,7,79,354900000,2023-03-27 13:46:51,Sent
3878,23,17,141383094,2023-08-29 21:39:24,Rejected
3879,137,39,135643524,2023-08-10 18:48:47,Sent
3880,59,33,171300041,2023-11-06 08:16:49,Rejected
3881,54,31,181400000,2023-12-24 15:02:11,Rejected
3882,18,32,246679526,2023-12-12 19:09:42,Rejected
3883,37,51,188454964,2023-11-13 22:23:57,Sent
3884,42,64,210300000,2023-12-24 23:22:27,Sent
3885,100,88,376000000,2023-09-23 00:53:06,Sent
3886,152,47,295963000,2023-02-22 09:18:30,Rejected
3887,72,90,331694136,2023-12-26 06:48:28,Rejected
3888,170,57,327643383,2023-02-12 17:25:15,Sent
3889,17,52,132850704,2023-11-27 18:10:14,Rejected
3890,33,56,99100000,2023-12-04 21:09:15,Sent
3891,126,54,298619670,2022-11-27 06:34:58,Rejected
3892,32,64,282000000,2023-12-24 03:08:14,Sent
3893,93,19,101661651,2023-12-25 02:14:09,Rejected
3894,116,87,331100000,2023-10-06 15:45:15,Rejected
3895,61,49,142267811,2023-12-20 10:26:50,Rejected
3896,37,11,132926473,2023-06-15 21:23:53,Sent
3897,6,90,112300000,2023-12-25 22:07:03,Rejected
3898,30,49,203272029,2023-10-10 09:38:11,Sent
3899,41,83,153100000,2023-10-02 02:14:01,Rejected
3900,199,3,124758434,2021-10-22 23:07:46,Rejected
3901,89,63,159971682,2023-11-17 00:51:15,Sent
3902,31,41,86808079,2023-12-15 12:44:57,Sent
3903,94,60,97900000,2023-11-16 14:51:06,Rejected
3904,161,74,123700000,2023-12-19 01:42:17,Rejected
3905,65,18,275900000,2023-06-23 03:51:50,Rejected
3906,181,55,341000000,2023-08-29 18:41:08,Sent
3907,104,94,136900000,2023-06-22 17:57:14,Rejected
3908,129,38,231500000,2023-09-28 06:53:09,Rejected
3909,115,45,318967212,2023-12-01 06:01:17,Sent
3910,2,16,90559881,2023-06-02 11:32:32,Rejected
3911,138,24,267300000,2022-06-11 21:08:36,Rejected
3912,92,88,122290052,2022-11-05 18:27:01,Sent
3913,152,84,112335880,2023-10-26 05:05:07,Rejected
3914,179,5,193785055,2022-11-06 13:13:39,Sent
3915,118,70,123983109,2023-12-02 22:06:46,Rejected
3916,86,55,101696482,2023-12-30 21:42:02,Sent
3917,64,73,162800000,2022-04-29 16:36:29,Sent
3918,176,30,183200000,2023-12-02 05:50:57,Sent
3919,17,49,112486160,2023-11-28 09:12:50,Rejected
3920,113,69,105000000,2023-09-29 06:00:21,Rejected
3921,109,72,114200000,2023-12-30 16:43:19,Rejected
3922,186,30,350800000,2023-11-29 08:30:03,Sent
3923,102,36,144020825,2023-05-22 11:01:31,Rejected
3924,68,66,147930921,2023-10-19 14:01:14,Rejected
3925,190,12,89900000,2023-10-30 09:08:34,Rejected
3926,79,52,178300000,2022-08-26 16:33:10,Rejected
3927,46,15,98906362,2023-11-05 02:35:23,Sent
3928,162,81,397700000,2023-12-13 13:55:33,Rejected
3929,153,49,245930792,2022-03-07 04:59:04,Rejected
3930,131,26,113945898,2023-05-17 15:45:50,Sent
3931,107,62,85931362,2023-11-21 14:02:10,Sent
3932,138,23,267300000,2022-05-18 15:41:13,Rejected
3933,129,71,231500000,2023-01-30 13:14:29,Rejected
3934,105,4,334786533,2023-12-10 15:33:31,Rejected
3935,66,30,173909814,2023-09-29 17:55:47,Rejected
3936,130,39,317000000,2023-12-26 18:34:40,Rejected
3937,106,34,176000000,2023-08-13 08:37:46,Rejected
3938,81,55,234200000,2022-02-08 01:14:09,Rejected
3939,29,86,112448655,2023-12-15 08:56:02,Sent
3940,98,51,139200000,2023-12-25 18:36:16,Sent
3941,136,59,238099774,2023-04-10 08:27:15,Rejected
3942,17,8,100371874,2023-12-12 09:22:50,Rejected
3943,75,13,153330767,2023-12-18 04:14:08,Rejected
3944,155,66,268054034,2023-10-12 18:31:30,Sent
3945,196,45,85239376,2023-12-02 20:35:41,Sent
3946,154,39,108984309,2023-10-18 06:15:12,Sent
3947,61,19,148967501,2023-12-21 11:38:10,Rejected
3948,120,14,80082099,2023-07-05 19:45:50,Rejected
3949,71,63,325300000,2023-10-08 21:47:03,Rejected
3950,31,19,189463152,2023-12-30 01:54:32,Sent
3951,153,5,316219034,2022-03-23 06:58:48,Rejected
3952,29,60,83498200,2023-12-16 21:50:24,Sent
3953,155,49,376317931,2023-10-19 16:04:53,Sent
3954,30,84,159496542,2023-08-13 10:04:51,Sent
3955,115,100,137557239,2023-12-26 23:47:39,Sent
3956,167,97,165790366,2023-03-14 13:47:07,Sent
3957,40,15,170200000,2023-08-14 00:32:30,Rejected
3958,75,85,224432098,2023-11-02 13:16:21,Rejected
3959,168,61,126281627,2022-09-18 21:33:27,Sent
3960,197,32,285000000,2023-10-10 19:21:44,Sent
3961,8,6,131900000,2023-01-31 12:46:51,Rejected
3962,136,58,111269092,2023-09-24 12:15:47,Rejected
3963,121,95,84101318,2023-12-15 02:37:19,Sent
3964,181,95,341000000,2023-12-17 20:50:02,Sent
3965,156,49,245700000,2023-12-26 21:28:07,Rejected
3966,7,38,354900000,2023-04-28 07:28:41,Sent
3967,134,62,221800000,2022-12-26 08:32:45,Sent
3968,179,27,234877756,2022-09-06 04:09:46,Sent
3969,47,10,105400000,2023-06-30 22:21:56,Rejected
3970,138,21,267300000,2023-09-04 15:07:26,Rejected
3971,21,74,87601117,2023-10-09 13:07:03,Rejected
3972,183,1,398400000,2023-11-08 21:12:03,Sent
3973,142,3,235700000,2023-12-21 07:30:24,Sent
3974,133,12,110723892,2023-09-14 22:37:28,Sent
3975,26,90,364700000,2023-12-28 03:15:50,Sent
3976,83,79,159345781,2023-10-27 19:05:34,Sent
3977,142,100,235700000,2023-12-10 12:07:39,Sent
3978,178,27,81720852,2023-01-20 19:33:27,Rejected
3979,128,24,166637687,2023-11-15 01:24:21,Sent
3980,185,53,80000000,2023-12-29 08:13:48,Sent
3981,134,30,221800000,2023-06-26 06:29:14,Sent
3982,98,10,139200000,2023-12-31 22:12:43,Sent
3983,173,2,132541660,2023-09-03 02:23:29,Rejected
3984,31,18,92873333,2023-12-22 22:10:19,Sent
3985,62,75,324086996,2022-09-17 10:59:33,Rejected
3986,148,94,108500000,2023-04-15 04:22:59,Sent
3987,133,27,98211226,2023-11-14 16:39:42,Sent
3988,45,53,272900000,2023-09-28 06:48:27,Rejected
3989,151,47,131800000,2023-12-29 15:01:04,Rejected
3990,127,36,240900000,2023-12-27 03:52:39,Sent
3991,38,31,152251472,2023-12-11 22:27:48,Sent
3992,102,88,172188605,2023-08-28 17:19:19,Rejected
3993,165,32,283469115,2023-07-29 10:51:19,Sent
3994,195,53,163817711,2023-09-15 02:58:07,Rejected
3995,86,72,103967850,2023-12-30 05:41:35,Sent
3996,36,14,228400000,2023-06-27 06:39:50,Rejected
3997,143,93,297800000,2023-12-28 14:14:40,Sent
3998,44,78,215300000,2023-06-11 08:25:34,Rejected
3999,134,24,221800000,2023-06-09 21:02:24,Sent
4000,104,55,136900000,2023-08-03 13:15:24,Rejected
4001,79,6,178300000,2023-08-05 10:14:14,Rejected
4002,41,55,153100000,2023-08-21 18:21:49,Rejected
4003,116,6,331100000,2023-11-12 01:07:14,Rejected
4004,155,72,197719256,2023-10-23 09:25:57,Sent
4005,25,33,141235628,2023-01-25 21:27:11,Rejected
4006,20,24,86158419,2023-11-12 10:18:49,Rejected
4007,69,81,86500000,2023-12-17 22:02:30,Rejected
4008,111,49,364800000,2023-12-08 12:33:09,Sent
4009,90,6,120060812,2023-09-28 23:12:58,Rejected
4010,7,65,354900000,2023-11-01 13:03:10,Sent
4011,79,54,178300000,2023-04-26 16:57:17,Rejected
4012,17,44,112905754,2023-11-25 12:39:14,Rejected
4013,78,35,108800000,2021-12-08 12:00:09,Rejected
4014,57,77,244300000,2023-11-19 03:47:29,Sent
4015,145,70,81556823,2021-09-03 19:35:33,Rejected
4016,168,3,114563281,2022-05-24 15:03:32,Sent
4017,101,45,158118484,2023-10-30 22:08:01,Rejected
4018,76,22,284900000,2023-06-20 05:42:57,Sent
4019,123,64,132124759,2023-10-24 02:57:24,Sent
4020,83,69,87471778,2023-11-19 22:43:35,Sent
4021,116,83,331100000,2023-07-19 10:16:06,Rejected
4022,39,4,154850753,2023-03-24 13:30:23,Rejected
4023,141,71,154400000,2023-10-16 02:47:31,Rejected
4024,191,49,295300000,2023-10-17 20:18:54,Sent
4025,18,40,166055464,2023-12-14 09:39:10,Rejected
4026,16,17,262944928,2023-12-11 23:01:47,Sent
4027,45,71,272900000,2023-08-31 07:54:13,Rejected
4028,12,79,194144208,2023-11-24 13:16:16,Rejected
4029,165,58,332456769,2023-10-07 04:51:42,Sent
4030,15,84,98013567,2023-12-25 22:52:28,Rejected
4031,14,46,101000000,2023-03-14 06:52:44,Rejected
4032,124,25,182163507,2023-11-21 03:55:53,Sent
4033,26,49,364700000,2023-08-12 11:06:07,Sent
4034,21,70,88747171,2023-02-10 19:44:42,Rejected
4035,167,4,108826897,2023-12-01 17:58:01,Sent
4036,63,80,136557437,2023-09-22 06:10:04,Sent
4037,132,52,121600000,2023-09-30 11:34:02,Rejected
4038,162,14,397700000,2023-10-14 16:34:04,Rejected
4039,165,94,260513698,2023-07-19 22:02:14,Sent
4040,31,53,161800159,2023-12-24 15:24:55,Sent
4041,156,11,245700000,2023-12-31 02:00:07,Rejected
4042,177,72,320100000,2023-12-31 09:01:12,Sent
4043,144,44,180200000,2023-12-17 18:56:08,Sent
4044,55,33,133773160,2023-11-20 17:34:47,Sent
4045,10,99,186948946,2023-05-07 02:51:48,Sent
4046,187,25,210511885,2023-06-08 10:37:11,Sent
4047,125,64,237300000,2023-12-29 04:06:19,Sent
4048,141,46,154400000,2023-11-18 05:57:30,Rejected
4049,123,17,175597909,2023-06-25 21:30:22,Sent
4050,184,38,291600000,2023-12-29 04:13:48,Rejected
4051,155,9,236533999,2023-11-19 21:05:30,Sent
4052,176,79,183200000,2023-03-26 01:56:47,Sent
4053,142,42,235700000,2023-12-11 07:18:27,Sent
4054,74,30,380600000,2023-12-31 15:03:36,Rejected
4055,146,91,161282815,2023-07-07 11:04:19,Rejected
4056,79,3,178300000,2023-09-11 03:53:07,Rejected
4057,101,1,188069637,2023-10-25 04:46:16,Rejected
4058,109,35,114200000,2023-12-31 10:57:41,Rejected
4059,14,95,101000000,2021-11-20 13:30:21,Rejected
4060,125,2,237300000,2023-12-29 21:56:49,Sent
4061,125,42,237300000,2023-12-29 14:09:04,Sent
4062,41,62,153100000,2023-09-05 17:23:31,Rejected
4063,7,15,354900000,2023-09-08 01:35:16,Sent
4064,135,34,86984526,2023-11-21 17:03:26,Rejected
4065,16,60,244239589,2023-11-23 15:40:23,Sent
4066,168,76,202496539,2022-07-10 03:27:42,Sent
4067,125,1,237300000,2023-12-30 19:24:51,Sent
4068,145,63,97011153,2023-03-23 19:09:32,Rejected
4069,91,4,175500000,2023-06-28 11:32:14,Sent
4070,10,18,136130622,2023-11-07 18:37:44,Sent
4071,199,75,204256575,2023-10-30 01:32:05,Rejected
4072,164,92,90388980,2023-07-17 04:41:36,Sent
4073,59,37,302446183,2023-12-24 10:14:24,Rejected
4074,78,78,108800000,2023-09-17 21:06:20,Rejected
4075,102,50,160020195,2023-09-24 00:45:39,Rejected
4076,124,55,194376634,2023-11-08 04:14:23,Sent
4077,51,91,394300000,2023-11-05 10:59:55,Rejected
4078,177,83,320100000,2023-12-07 20:01:52,Sent
4079,134,22,221800000,2023-07-11 13:58:30,Sent
4080,117,6,243300000,2023-08-04 21:24:01,Rejected
4081,122,94,393600000,2023-10-18 00:25:52,Sent
4082,193,14,282100000,2023-03-08 05:27:20,Sent
4083,20,94,98876842,2023-12-05 12:19:09,Rejected
4084,183,7,398400000,2023-10-23 12:13:55,Sent
4085,88,22,94084807,2023-08-24 04:45:36,Sent
4086,7,87,354900000,2023-07-20 09:01:03,Sent
4087,84,36,155100000,2022-10-23 14:16:10,Rejected
4088,198,36,319579453,2023-04-30 11:08:42,Rejected
4089,62,63,225924581,2023-05-30 22:56:58,Rejected
4090,53,64,90132546,2023-12-05 12:12:22,Sent
4091,157,97,301000000,2023-09-05 12:26:53,Sent
4092,137,91,151734361,2023-09-22 00:15:57,Sent
4093,163,69,306900000,2023-11-07 19:23:09,Sent
4094,22,50,209782819,2023-12-02 01:59:32,Sent
4095,81,76,234200000,2022-04-24 16:21:50,Rejected
4096,174,46,94100000,2023-12-27 07:57:22,Rejected
4097,54,98,181400000,2023-12-22 07:57:39,Rejected
4098,96,60,281400000,2023-12-31 09:35:30,Sent
4099,9,8,181200000,2023-11-27 09:30:47,Sent
4100,50,75,369500000,2023-06-17 09:39:37,Rejected
4101,89,48,115172415,2023-12-14 04:37:22,Sent
4102,174,20,94100000,2023-12-28 10:53:39,Rejected
4103,75,33,319814076,2023-11-18 18:41:27,Rejected
4104,42,75,210300000,2022-10-03 04:55:06,Sent
4105,122,46,393600000,2023-12-21 18:18:15,Sent
4106,65,34,275900000,2023-12-04 02:44:10,Rejected
4107,76,50,284900000,2023-04-15 15:09:27,Sent
4108,30,11,127956349,2023-03-05 09:31:59,Sent
4109,139,15,373500000,2023-12-19 12:29:05,Sent
4110,73,67,178600755,2023-12-17 06:07:22,Sent
4111,25,40,177389280,2022-11-06 09:51:26,Rejected
4112,98,34,139200000,2023-12-27 14:58:34,Sent
4113,115,10,262720167,2023-11-20 04:34:39,Sent
4114,21,86,105306002,2023-05-20 17:06:14,Rejected
4115,82,58,302900000,2022-04-17 13:54:06,Sent
4116,160,89,210276375,2023-12-30 11:12:09,Sent
4117,31,90,114834426,2023-11-29 09:39:47,Sent
4118,104,80,136900000,2023-03-01 20:44:15,Rejected
4119,23,97,119118411,2023-04-29 14:49:09,Rejected
4120,6,79,112300000,2023-12-23 19:31:54,Rejected
4121,181,80,341000000,2023-08-13 10:43:53,Sent
4122,126,31,191808514,2023-04-10 09:12:07,Rejected
4123,141,54,154400000,2023-08-14 10:57:53,Rejected
4124,8,38,131900000,2023-09-04 08:25:45,Rejected
4125,149,90,325407195,2023-12-23 03:08:28,Rejected
4126,84,35,155100000,2023-11-06 21:13:16,Rejected
4127,108,31,286400000,2023-12-28 11:19:49,Sent
4128,24,83,288900000,2023-12-23 21:33:04,Sent
4129,14,82,101000000,2023-05-01 21:14:35,Rejected
4130,176,16,183200000,2023-09-26 08:45:03,Sent
4131,107,24,99899787,2023-11-26 06:51:40,Sent
4132,173,93,97888450,2023-07-18 21:36:23,Rejected
4133,131,56,88301219,2023-05-19 06:50:47,Sent
4134,32,97,282000000,2023-12-15 09:12:58,Sent
4135,50,82,369500000,2023-09-13 11:48:47,Rejected
4136,155,51,387952012,2023-11-29 19:12:52,Sent
4137,138,99,267300000,2022-11-29 17:59:16,Rejected
4138,128,69,197389894,2023-12-20 08:38:40,Sent
4139,132,4,121600000,2023-09-21 18:52:48,Rejected
4140,148,25,108500000,2023-09-17 16:37:24,Sent
4141,79,62,178300000,2022-12-02 22:00:04,Rejected
4142,32,87,282000000,2023-12-20 11:27:41,Sent
4143,155,75,204325172,2023-11-02 21:00:16,Sent
4144,165,76,182596059,2023-12-12 19:54:06,Sent
4145,118,99,187774883,2023-07-17 14:20:44,Rejected
4146,85,77,251600000,2023-12-14 06:06:48,Sent
4147,31,78,166276968,2023-12-10 18:40:08,Sent
4148,107,68,121797083,2023-12-28 19:04:56,Sent
4149,3,72,357400000,2023-11-25 16:42:15,Sent
4150,148,87,108500000,2023-04-26 20:20:24,Sent
4151,95,59,95600000,2023-11-28 03:38:18,Sent
4152,189,68,80392821,2023-12-26 12:21:13,Sent
4153,101,57,161511367,2023-11-17 18:10:20,Rejected
4154,135,63,93406590,2023-11-20 12:48:50,Rejected
4155,65,89,275900000,2023-11-23 14:24:29,Rejected
4156,49,15,169500000,2023-12-14 21:06:01,Sent
4157,66,74,171714912,2021-12-31 03:42:14,Rejected
4158,182,31,201447980,2023-11-28 04:25:19,Sent
4159,39,100,118216842,2023-06-10 03:09:23,Rejected
4160,55,54,266032371,2023-09-25 06:55:30,Sent
4161,164,9,87091852,2023-05-25 19:07:52,Sent
4162,187,76,144927478,2023-10-03 22:57:45,Sent
4163,35,43,135100000,2022-11-19 15:32:32,Rejected
4164,161,93,123700000,2023-12-31 08:09:15,Rejected
4165,76,26,284900000,2023-07-05 08:52:22,Sent
4166,5,50,161400000,2023-12-21 23:21:08,Rejected
4167,30,1,199969504,2023-08-14 14:20:19,Sent
4168,200,89,153345114,2023-07-10 00:47:35,Rejected
4169,112,5,82051807,2022-12-05 07:41:41,Sent
4170,108,11,286400000,2023-11-14 14:17:01,Sent
4171,14,72,101000000,2022-12-14 18:55:46,Rejected
4172,170,42,195509826,2023-11-11 07:20:25,Sent
4173,96,59,281400000,2023-11-08 23:19:17,Sent
4174,51,29,394300000,2023-12-06 19:14:42,Rejected
4175,47,97,105400000,2023-12-30 04:49:29,Rejected
4176,27,46,168131235,2023-03-04 08:21:02,Rejected
4177,100,54,376000000,2023-04-08 23:25:59,Sent
4178,159,86,135400000,2023-11-13 15:09:21,Sent
4179,173,62,193505151,2023-06-17 02:12:27,Rejected
4180,76,46,284900000,2023-12-03 14:35:14,Sent
4181,37,33,80251400,2023-08-19 23:30:10,Sent
4182,1,77,99638965,2023-06-30 09:11:22,Rejected
4183,77,74,130800000,2021-09-16 04:24:57,Sent
4184,75,4,291015500,2023-11-10 00:39:55,Rejected
4185,47,56,105400000,2023-10-20 12:40:16,Rejected
4186,192,79,349300000,2023-12-05 20:42:15,Rejected
4187,30,63,173233975,2023-07-31 03:17:44,Sent
4188,167,10,161709391,2023-09-07 06:00:07,Sent
4189,184,87,291600000,2023-12-30 12:00:12,Rejected
4190,20,6,93174877,2023-11-13 03:47:48,Rejected
4191,33,75,99100000,2023-11-22 19:38:13,Sent
4192,198,30,316313222,2023-09-14 00:09:35,Rejected
4193,51,52,394300000,2023-11-27 00:36:16,Rejected
4194,142,60,235700000,2023-11-13 03:12:48,Sent
4195,57,92,244300000,2023-11-30 16:21:30,Sent
4196,88,61,94202307,2023-07-19 01:01:13,Sent
4197,11,90,98100000,2023-12-31 09:03:22,Sent
4198,39,61,135742181,2023-10-26 03:16:39,Rejected
4199,85,39,251600000,2023-12-19 00:45:59,Sent
4200,101,76,374808876,2023-12-28 15:21:20,Rejected
4201,28,41,389300000,2023-10-16 00:49:42,Sent
4202,30,99,127155569,2023-10-29 12:39:29,Sent
4203,174,35,94100000,2023-12-29 04:59:27,Rejected
4204,185,12,80000000,2023-12-31 04:06:56,Sent
4205,184,30,291600000,2023-12-29 04:08:34,Rejected
4206,84,91,155100000,2022-09-12 11:50:13,Rejected
4207,95,93,95600000,2023-12-10 11:09:08,Sent
4208,170,43,193806362,2023-02-04 22:52:13,Sent
4209,42,6,210300000,2023-11-13 06:06:33,Sent
4210,14,70,101000000,2021-11-30 09:57:01,Rejected
4211,83,81,130977243,2023-12-13 05:51:50,Sent
4212,22,15,120224388,2023-11-08 18:24:24,Sent
4213,10,6,177587620,2023-07-02 11:17:59,Sent
4214,129,81,231500000,2023-11-09 10:16:46,Rejected
4215,111,14,364800000,2023-12-21 16:45:10,Sent
4216,12,17,165358955,2023-11-24 10:56:44,Rejected
4217,185,3,80000000,2023-12-27 21:26:05,Sent
4218,188,19,247100000,2023-10-30 19:22:19,Rejected
4219,189,22,156363711,2023-12-30 20:46:29,Sent
4220,199,80,121697969,2023-12-12 03:37:16,Rejected
4221,191,32,295300000,2023-08-02 04:59:20,Sent
4222,11,95,98100000,2023-12-25 17:46:10,Sent
4223,15,79,141635561,2023-12-28 23:39:51,Rejected
4224,118,97,183811276,2023-10-11 10:03:47,Rejected
4225,57,80,244300000,2023-11-26 15:14:41,Sent
4226,179,65,278295198,2023-03-09 03:55:33,Sent
4227,81,78,234200000,2023-05-02 14:26:53,Rejected
4228,180,13,83827724,2023-09-26 22:14:12,Rejected
4229,188,10,247100000,2023-11-01 03:28:21,Rejected
4230,170,52,214174020,2023-11-23 00:24:00,Sent
4231,139,45,373500000,2023-12-18 21:03:25,Sent
4232,88,36,303593285,2023-07-31 20:31:24,Sent
4233,174,44,94100000,2023-12-31 05:26:21,Rejected
4234,134,9,221800000,2022-11-26 14:36:40,Sent
